"","X","EDUC","LWKLYWGE","QOB","YOB","first_quarter"
"13911",143883,8,5.51521444320679,3,1920,0
"13912",143889,12,5.28345251083374,3,1920,0
"13913",143895,12,4.64548063278198,3,1920,0
"13914",143896,11,5.28345251083374,4,1920,0
"13915",143910,12,5.19455480575562,4,1920,0
"13916",143920,16,5.91770696640015,4,1920,0
"13917",143923,13,4.21662998199463,1,1920,1
"13918",143926,9,5.23241853713989,4,1920,0
"13919",143929,12,5.42257165908813,3,1920,0
"13920",143943,13,5.64719390869141,4,1920,0
"13921",143951,18,4.55798196792603,2,1920,0
"13922",143954,14,5.33371448516846,4,1920,0
"13923",143963,12,5.56740856170654,1,1920,1
"13924",144000,9,4.34951877593994,2,1920,0
"13925",144006,12,5.33200788497925,3,1920,0
"13926",144012,8,5.66877841949463,1,1920,1
"13927",144016,13,5.56740856170654,1,1920,1
"13928",144035,12,5.29335403442383,1,1920,1
"13929",144037,12,5.54467964172363,1,1920,1
"13930",144043,12,5.06153964996338,4,1920,0
"13931",144046,12,5.23241853713989,2,1920,0
"13932",144067,12,5.17863893508911,3,1920,0
"13933",144073,12,5.22189140319824,1,1920,1
"13934",144074,9,4.43720674514771,1,1920,1
"13935",144080,12,5.21125268936157,1,1920,1
"13936",144084,10,5.54467964172363,2,1920,0
"13937",144086,12,5.11003684997559,1,1920,1
"13938",144087,8,5.46495294570923,4,1920,0
"13939",144097,18,5.97413396835327,2,1920,0
"13940",144113,16,5.80025053024292,3,1920,0
"13941",144125,12,4.92888641357422,2,1920,0
"13942",144131,12,4.3745231628418,1,1920,1
"13943",144144,14,5.97413396835327,2,1920,0
"13944",144149,12,4.98407649993896,1,1920,1
"13945",144151,7,4.93496990203857,2,1920,0
"13946",144154,12,5.06153964996338,1,1920,1
"13947",144157,12,5.60417890548706,4,1920,0
"13948",144172,13,2.37718319892883,4,1920,0
"13949",144176,11,5.12180233001709,4,1920,0
"13950",144185,13,6.05388259887695,4,1920,0
"13951",144196,12,5.28345251083374,1,1920,1
"13952",144216,12,5.01057004928589,1,1920,1
"13953",144224,11,3.91182684898376,2,1920,0
"13954",144234,9,5.08795118331909,2,1920,0
"13955",144235,12,4.7759051322937,3,1920,0
"13956",144236,12,4.95686197280884,1,1920,1
"13957",144240,12,5.28345251083374,4,1920,0
"13958",144246,12,5.37831497192383,3,1920,0
"13959",144250,14,4.84792041778564,4,1920,0
"13960",144251,9,5.84666109085083,3,1920,0
"13961",144258,12,5.42257165908813,2,1920,0
"13962",144283,12,6.0692195892334,3,1920,0
"13963",144313,14,5.61851644515991,1,1920,1
"13964",144318,12,5.52142190933228,1,1920,1
"13965",144320,12,5.41387557983398,1,1920,1
"13966",144328,9,5.3224835395813,2,1920,0
"13967",144335,15,6.19678354263306,4,1920,0
"13968",144338,12,5.37831497192383,2,1920,0
"13969",144369,10,5.22060441970825,3,1920,0
"13970",144370,12,5.17863893508911,1,1920,1
"13971",144387,14,5.44821548461914,4,1920,0
"13972",144389,8,4.92888641357422,1,1920,1
"13973",144396,11,5.34144258499146,2,1920,0
"13974",144426,5,4.82616710662842,1,1920,1
"13975",144429,8,5.17863893508911,3,1920,0
"13976",144433,8,5.31286764144897,1,1920,1
"13977",144434,8,5.37831497192383,1,1920,1
"13978",144446,9,5.28345251083374,1,1920,1
"13979",144450,18,5.85790491104126,4,1920,0
"13980",144451,18,5.7516074180603,2,1920,0
"13981",144460,10,5.5373797416687,1,1920,1
"13982",144475,18,5.68727445602417,3,1920,0
"13983",144477,18,5.68727445602417,3,1920,0
"13984",144495,15,4.59521865844727,1,1920,1
"13985",144505,12,5.22189140319824,1,1920,1
"13986",144506,8,5.27345180511475,3,1920,0
"13987",144519,7,5.18962907791138,3,1920,0
"13988",144521,13,5.242835521698,2,1920,0
"13989",144531,8,4.99741077423096,4,1920,0
"13990",144536,16,5.86349201202393,1,1920,1
"13991",144538,8,5.18962907791138,3,1920,0
"13992",144550,10,5.33371448516846,3,1920,0
"13993",144560,11,5.46495294570923,4,1920,0
"13994",144564,12,5.04903888702393,3,1920,0
"13995",144590,16,5.81205034255981,3,1920,0
"13996",144620,12,5.01057004928589,3,1920,0
"13997",144630,14,5.98898601531982,1,1920,1
"13998",144652,12,5.39148330688477,1,1920,1
"13999",144660,10,5.90027093887329,1,1920,1
"14000",144662,12,6.19678354263306,4,1920,0
"14001",144665,12,4.59521865844727,1,1920,1
"14002",144672,10,4.3745231628418,2,1920,0
"14003",144674,13,3.83013224601746,4,1920,0
"14004",144678,8,5.28345251083374,1,1920,1
"14005",144694,12,5.40190029144287,1,1920,1
"14006",144722,9,5.06153964996338,3,1920,0
"14007",144737,12,5.41387557983398,2,1920,0
"14008",144755,12,3.69352555274963,1,1920,1
"14009",144779,14,5.17863893508911,4,1920,0
"14010",144792,8,4.74760437011719,1,1920,1
"14011",144803,12,5.54467964172363,3,1920,0
"14012",144805,15,5.46495294570923,1,1920,1
"14013",144876,6,4.88410711288452,4,1920,0
"14014",144884,10,5.29335403442383,2,1920,0
"14015",144899,12,5.81205034255981,3,1920,0
"14016",144903,12,5.41387557983398,2,1920,0
"14017",144907,14,5.65348625183105,3,1920,0
"14018",144912,14,4.95686197280884,2,1920,0
"14019",144915,10,5.29335403442383,2,1920,0
"14020",144928,14,5.28345251083374,2,1920,0
"14021",144943,14,5.28345251083374,3,1920,0
"14022",144945,12,5.37831497192383,1,1920,1
"14023",144951,8,5.17863893508911,3,1920,0
"14024",144960,18,6.15604400634766,3,1920,0
"14025",144967,13,5.97413396835327,2,1920,0
"14026",144976,8,5.14492607116699,1,1920,1
"14027",144977,15,5.61851644515991,2,1920,0
"14028",144988,12,5.58227920532227,1,1920,1
"14029",144995,12,5.09813117980957,4,1920,0
"14030",145010,16,5.81205034255981,3,1920,0
"14031",145011,18,6.0228066444397,2,1920,0
"14032",145019,13,5.84095525741577,3,1920,0
"14033",145025,7,5.25314569473267,2,1920,0
"14034",145031,15,5.242835521698,1,1920,1
"14035",145046,18,5.33371448516846,1,1920,1
"14036",145050,10,5.28345251083374,1,1920,1
"14037",145097,12,4.34951877593994,2,1920,0
"14038",145102,12,4.97914838790894,2,1920,0
"14039",145127,16,5.99876642227173,1,1920,1
"14040",145138,8,5.46495294570923,1,1920,1
"14041",145151,6,5.00712394714355,4,1920,0
"14042",145164,16,6.88795280456543,1,1920,1
"14043",145173,12,5.28345251083374,2,1920,0
"14044",145181,12,3.27566385269165,2,1920,0
"14045",145194,11,4.99741077423096,1,1920,1
"14046",145229,12,4.92888641357422,3,1920,0
"14047",145244,11,5.43272924423218,3,1920,0
"14048",145257,12,5.28345251083374,1,1920,1
"14049",145267,12,5.12962675094604,2,1920,0
"14050",145269,13,5.17863893508911,2,1920,0
"14051",145280,10,5.53131246566772,1,1920,1
"14052",145286,14,5.61851644515991,3,1920,0
"14053",145300,12,4.98407649993896,2,1920,0
"14054",145334,14,6.0228066444397,1,1920,1
"14055",145336,12,5.55231332778931,2,1920,0
"14056",145348,18,6.4432110786438,2,1920,0
"14057",145350,18,6.27359819412231,1,1920,1
"14058",145359,8,5.54467964172363,1,1920,1
"14059",145367,12,5.09813117980957,2,1920,0
"14060",145394,11,4.92888641357422,2,1920,0
"14061",145400,14,5.97413396835327,3,1920,0
"14062",145434,10,5.06153964996338,4,1920,0
"14063",145459,11,4.92888641357422,4,1920,0
"14064",145474,16,5.23241853713989,3,1920,0
"14065",145524,8,5.22060441970825,2,1920,0
"14066",145538,12,5.03637933731079,2,1920,0
"14067",145548,16,6.19678354263306,4,1920,0
"14068",145552,15,5.46495294570923,2,1920,0
"14069",145579,12,4.7759051322937,2,1920,0
"14070",145616,12,4.92888641357422,4,1920,0
"14071",145622,14,5.61851644515991,4,1920,0
"14072",145627,12,5.34144258499146,3,1920,0
"14073",145628,17,5.48154830932617,3,1920,0
"14074",145635,18,5.63265132904053,3,1920,0
"14075",145651,12,5.55988931655884,2,1920,0
"14076",145654,11,5.3106164932251,4,1920,0
"14077",145655,14,5.29335403442383,1,1920,1
"14078",145695,13,5.89637231826782,1,1920,1
"14079",145697,11,5.08795118331909,3,1920,0
"14080",145698,13,4.7759051322937,3,1920,0
"14081",145704,13,5.7516074180603,2,1920,0
"14082",145712,12,5.36922359466553,4,1920,0
"14083",145715,14,5.28345251083374,4,1920,0
"14084",145716,11,5.6465892791748,4,1920,0
"14085",145728,12,5.06153964996338,2,1920,0
"14086",145747,3,4.14641332626343,3,1920,0
"14087",145760,16,5.97413396835327,1,1920,1
"14088",145769,10,5.61395740509033,1,1920,1
"14089",145772,12,5.06153964996338,1,1920,1
"14090",145810,14,4.7759051322937,3,1920,0
"14091",145815,10,5.23241853713989,4,1920,0
"14092",145831,14,4.29299831390381,2,1920,0
"14093",145835,15,5.33568716049194,3,1920,0
"14094",145848,14,5.90174913406372,4,1920,0
"14095",145856,14,4.60506725311279,2,1920,0
"14096",145868,12,3.02424359321594,1,1920,1
"14097",145875,11,4.88539791107178,2,1920,0
"14098",145892,12,5.54467964172363,1,1920,1
"14099",145907,17,5.6240177154541,4,1920,0
"14100",145909,12,5.09813117980957,1,1920,1
"14101",145926,8,4.3745231628418,2,1920,0
"14102",145929,12,5.42857646942139,4,1920,0
"14103",145937,12,5.28345251083374,1,1920,1
"14104",145943,16,5.68727445602417,4,1920,0
"14105",145960,12,5.68727445602417,4,1920,0
"14106",145961,8,6.19678354263306,2,1920,0
"14107",145976,15,4.7923002243042,2,1920,0
"14108",146008,18,4.7759051322937,1,1920,1
"14109",146013,14,5.65348625183105,4,1920,0
"14110",146016,12,5.46495294570923,2,1920,0
"14111",146020,12,5.57294034957886,4,1920,0
"14112",146037,12,5.13343095779419,4,1920,0
"14113",146041,18,5.42857646942139,1,1920,1
"14114",146042,15,5.28345251083374,2,1920,0
"14115",146054,11,5.54467964172363,4,1920,0
"14116",146067,16,6.37877559661865,1,1920,1
"14117",146084,11,4.99741077423096,1,1920,1
"14118",146087,12,5.72636842727661,1,1920,1
"14119",146089,12,5.04767274856567,2,1920,0
"14120",146091,9,4.7759051322937,3,1920,0
"14121",146096,18,6.0692195892334,1,1920,1
"14122",146119,12,5.58227920532227,4,1920,0
"14123",146143,12,4.7759051322937,4,1920,0
"14124",146154,12,4.7759051322937,2,1920,0
"14125",146161,11,5.17863893508911,4,1920,0
"14126",146182,14,6.53269100189209,2,1920,0
"14127",146188,11,6.30990028381348,2,1920,0
"14128",146192,12,5.37831497192383,1,1920,1
"14129",146204,15,5.3031587600708,4,1920,0
"14130",146213,12,5.54467964172363,1,1920,1
"14131",146220,10,6.61482858657837,4,1920,0
"14132",146250,12,5.50920438766479,2,1920,0
"14133",146266,14,5.86904764175415,1,1920,1
"14134",146290,12,5.34144258499146,3,1920,0
"14135",146348,14,5.43119287490845,3,1920,0
"14136",146353,18,5.46495294570923,3,1920,0
"14137",146368,8,4.29755210876465,1,1920,1
"14138",146369,8,4.91459941864014,4,1920,0
"14139",146382,8,5.37831497192383,4,1920,0
"14140",146387,16,5.53698682785034,2,1920,0
"14141",146391,11,5.17863893508911,1,1920,1
"14142",146394,12,4.59521865844727,1,1920,1
"14143",146396,12,5.37831497192383,1,1920,1
"14144",146402,12,5.17863893508911,1,1920,1
"14145",146405,12,5.33568716049194,3,1920,0
"14146",146412,12,4.88410711288452,1,1920,1
"14147",146417,13,4.69303369522095,3,1920,0
"14148",146422,8,1.23453545570374,1,1920,1
"14149",146431,12,4.2822380065918,3,1920,0
"14150",146432,10,4.99899673461914,3,1920,0
"14151",146434,14,5.26335048675537,3,1920,0
"14152",146461,12,4.73428106307983,1,1920,1
"14153",146470,8,4.92888641357422,1,1920,1
"14154",146472,16,5.61851644515991,2,1920,0
"14155",146515,12,5.43974018096924,3,1920,0
"14156",146520,12,5.6465892791748,1,1920,1
"14157",146527,6,5.06153964996338,4,1920,0
"14158",146533,13,5.36922359466553,2,1920,0
"14159",146537,7,5.08426713943481,3,1920,0
"14160",146541,12,4.94800758361816,1,1920,1
"14161",146558,12,5.58963251113892,1,1920,1
"14162",146573,13,5.26335048675537,4,1920,0
"14163",146599,10,6.11758899688721,3,1920,0
"14164",146600,15,6.27359819412231,4,1920,0
"14165",146615,13,5.28345251083374,3,1920,0
"14166",146648,11,5.54467964172363,4,1920,0
"14167",146652,12,4.72273111343384,3,1920,0
"14168",146659,12,5.242835521698,2,1920,0
"14169",146670,12,5.03637933731079,3,1920,0
"14170",146674,12,5.15629053115845,1,1920,1
"14171",146676,12,5.23241853713989,2,1920,0
"14172",146696,14,4.95686197280884,3,1920,0
"14173",146701,10,4.92888641357422,4,1920,0
"14174",146708,6,5.23241853713989,4,1920,0
"14175",146726,12,5.17863893508911,4,1920,0
"14176",146735,12,5.18962907791138,4,1920,0
"14177",146736,14,4.87047147750854,2,1920,0
"14178",146745,18,6.71477699279785,1,1920,1
"14179",146753,16,5.41387557983398,3,1920,0
"14180",146773,12,5.39625310897827,2,1920,0
"14181",146777,10,4.12884378433228,3,1920,0
"14182",146801,16,5.61851644515991,1,1920,1
"14183",146806,11,5.33371448516846,4,1920,0
"14184",146808,6,4.52622556686401,1,1920,1
"14185",146817,8,5.5373797416687,2,1920,0
"14186",146832,15,5.28345251083374,1,1920,1
"14187",146857,12,5.06153964996338,4,1920,0
"14188",146858,16,5.29335403442383,2,1920,0
"14189",146874,14,6.58818435668945,4,1920,0
"14190",146890,7,2.04022073745728,2,1920,0
"14191",146895,12,4.87047147750854,4,1920,0
"14192",146897,12,5.17863893508911,2,1920,0
"14193",146902,15,5.28345251083374,4,1920,0
"14194",146915,18,5.17863893508911,4,1920,0
"14195",146920,10,5.54467964172363,4,1920,0
"14196",146934,11,5.37831497192383,3,1920,0
"14197",146954,14,6.00845193862915,4,1920,0
"14198",146976,12,5.7516074180603,1,1920,1
"14199",146999,18,6.23592805862427,3,1920,0
"14200",147013,12,5.06153964996338,4,1920,0
"14201",147037,14,5.65348625183105,4,1920,0
"14202",147049,12,5.22189140319824,2,1920,0
"14203",147053,6,4.93496990203857,2,1920,0
"14204",147060,9,4.92344188690186,4,1920,0
"14205",147065,13,5.07388639450073,1,1920,1
"14206",147076,14,5.34144258499146,3,1920,0
"14207",147109,16,5.61851644515991,2,1920,0
"14208",147110,18,5.43758630752563,3,1920,0
"14209",147120,13,3.84917998313904,2,1920,0
"14210",147152,14,5.86904764175415,1,1920,1
"14211",147167,12,4.85531854629517,1,1920,1
"14212",147194,10,5.61851644515991,3,1920,0
"14213",147195,12,5.14492607116699,1,1920,1
"14214",147201,12,5.06153964996338,1,1920,1
"14215",147204,12,5.12180233001709,2,1920,0
"14216",147207,16,6.53269100189209,1,1920,1
"14217",147219,8,4.97914838790894,3,1920,0
"14218",147220,18,5.28345251083374,3,1920,0
"14219",147225,12,5.21125268936157,3,1920,0
"14220",147228,12,4.90135049819946,3,1920,0
"14221",147238,18,5.90174913406372,4,1920,0
"14222",147244,8,4.24273633956909,3,1920,0
"14223",147268,12,5.20049905776978,4,1920,0
"14224",147274,12,5.54467964172363,2,1920,0
"14225",147281,12,5.54467964172363,2,1920,0
"14226",147294,18,5.46495294570923,1,1920,1
"14227",147302,10,5.3106164932251,1,1920,1
"14228",147303,17,5.81205034255981,4,1920,0
"14229",147305,12,5.22189140319824,2,1920,0
"14230",147322,12,4.7759051322937,1,1920,1
"14231",147324,12,5.17863893508911,1,1920,1
"14232",147349,12,4.59521865844727,2,1920,0
"14233",147363,6,5.17206430435181,1,1920,1
"14234",147374,12,3.92207551002502,2,1920,0
"14235",147393,12,5.36420440673828,1,1920,1
"14236",147396,11,4.58179569244385,2,1920,0
"14237",147400,15,1.92467796802521,2,1920,0
"14238",147405,14,4.2654504776001,3,1920,0
"14239",147407,18,5.89637231826782,3,1920,0
"14240",147410,16,5.74134397506714,3,1920,0
"14241",147429,14,5.86904764175415,4,1920,0
"14242",147435,12,6.19678354263306,3,1920,0
"14243",147455,12,4.53358793258667,2,1920,0
"14244",147462,18,2.81282234191895,3,1920,0
"14245",147475,12,5.22189140319824,2,1920,0
"14246",147484,12,4.92888641357422,3,1920,0
"14247",147492,18,6.49347305297852,3,1920,0
"14248",147498,14,4.99741077423096,1,1920,1
"14249",147510,9,4.92888641357422,3,1920,0
"14250",147513,10,5.08608245849609,4,1920,0
"14251",147518,14,5.34144258499146,3,1920,0
"14252",147522,13,5.52142190933228,4,1920,0
"14253",147523,12,5.09813117980957,1,1920,1
"14254",147532,12,5.22890090942383,4,1920,0
"14255",147534,16,5.49761009216309,3,1920,0
"14256",147560,7,5.46495294570923,3,1920,0
"14257",147564,12,5.07388639450073,4,1920,0
"14258",147577,10,5.28345251083374,1,1920,1
"14259",147580,14,5.06153964996338,2,1920,0
"14260",147586,8,5.61851644515991,1,1920,1
"14261",147597,12,5.28345251083374,4,1920,0
"14262",147601,13,5.68727445602417,3,1920,0
"14263",147629,17,5.30399084091187,1,1920,1
"14264",147650,14,4.92888641357422,4,1920,0
"14265",147657,12,5.28345251083374,1,1920,1
"14266",147661,10,5.37831497192383,1,1920,1
"14267",147665,12,5.09813117980957,1,1920,1
"14268",147667,12,2.8125011920929,3,1920,0
"14269",147670,17,4.59521865844727,1,1920,1
"14270",147685,8,4.7759051322937,1,1920,1
"14271",147692,13,5.46495294570923,2,1920,0
"14272",147693,8,4.53358793258667,4,1920,0
"14273",147696,12,5.1118016242981,1,1920,1
"14274",147706,14,5.11003684997559,1,1920,1
"14275",147708,14,5.06153964996338,3,1920,0
"14276",147723,11,4.12884378433228,2,1920,0
"14277",147730,11,5.28345251083374,4,1920,0
"14278",147735,8,4.64548063278198,1,1920,1
"14279",147739,12,4.7923002243042,2,1920,0
"14280",147748,12,5.28345251083374,1,1920,1
"14281",147775,12,5.37831497192383,1,1920,1
"14282",147800,13,5.42257165908813,4,1920,0
"14283",147804,8,4.93496990203857,1,1920,1
"14284",147805,18,5.37831497192383,1,1920,1
"14285",147822,7,5.90442180633545,4,1920,0
"14286",147842,0,4.34714508056641,4,1920,0
"14287",147851,16,4.82430553436279,2,1920,0
"14288",147853,15,5.23241853713989,3,1920,0
"14289",147855,7,4.82616710662842,1,1920,1
"14290",147856,3,5.37831497192383,2,1920,0
"14291",147860,14,5.31286764144897,1,1920,1
"14292",147872,13,5.06153964996338,3,1920,0
"14293",147890,10,4.54120874404907,2,1920,0
"14294",147897,12,6.50374507904053,2,1920,0
"14295",147902,12,4.42958450317383,3,1920,0
"14296",147910,12,5.37831497192383,4,1920,0
"14297",147929,10,4.51268911361694,1,1920,1
"14298",147950,9,4.54120874404907,3,1920,0
"14299",147965,10,3.69352555274963,2,1920,0
"14300",147971,16,5.46495294570923,2,1920,0
"14301",147986,18,4.21662998199463,4,1920,0
"14302",148012,10,4.7759051322937,4,1920,0
"14303",148029,16,6.15604400634766,3,1920,0
"14304",148034,12,5.28345251083374,2,1920,0
"14305",148044,12,5.06153964996338,1,1920,1
"14306",148046,10,5.68727445602417,2,1920,0
"14307",148058,12,5.63265132904053,1,1920,1
"14308",148067,12,5.37831497192383,1,1920,1
"14309",148089,12,4.7923002243042,3,1920,0
"14310",148095,14,4.84792041778564,2,1920,0
"14311",148111,18,5.94887924194336,2,1920,0
"14312",148119,13,5.54467964172363,1,1920,1
"14313",148122,18,5.92297029495239,4,1920,0
"14314",148145,12,5.49089860916138,3,1920,0
"14315",148165,10,6.41151237487793,2,1920,0
"14316",148166,12,5.55587244033813,4,1920,0
"14317",148172,17,6.19678354263306,3,1920,0
"14318",148179,12,5.17863893508911,4,1920,0
"14319",148222,8,5.46495294570923,2,1920,0
"14320",148226,12,5.06153964996338,3,1920,0
"14321",148236,13,5.54467964172363,1,1920,1
"14322",148242,14,6.12317323684692,1,1920,1
"14323",148246,12,5.68727445602417,2,1920,0
"14324",148259,12,5.01057004928589,4,1920,0
"14325",148268,13,5.61851644515991,4,1920,0
"14326",148282,12,5.36004877090454,2,1920,0
"14327",148302,9,5.37831497192383,3,1920,0
"14328",148312,12,1.51078879833221,2,1920,0
"14329",148316,11,5.28345251083374,4,1920,0
"14330",148321,14,5.46495294570923,4,1920,0
"14331",148344,13,5.68727445602417,3,1920,0
"14332",148365,14,5.23241853713989,1,1920,1
"14333",148366,10,5.28345251083374,3,1920,0
"14334",148382,12,4.7759051322937,2,1920,0
"14335",148392,12,5.28345251083374,1,1920,1
"14336",148395,14,5.36004877090454,2,1920,0
"14337",148400,7,4.92888641357422,1,1920,1
"14338",148403,14,5.66033601760864,2,1920,0
"14339",148407,17,6.19678354263306,2,1920,0
"14340",148410,16,5.49761009216309,3,1920,0
"14341",148412,12,4.98337030410767,1,1920,1
"14342",148413,12,5.36420440673828,2,1920,0
"14343",148432,12,5.15629053115845,2,1920,0
"14344",148433,12,5.68727445602417,4,1920,0
"14345",148437,16,5.6465892791748,2,1920,0
"14346",148462,8,4.95686197280884,3,1920,0
"14347",148478,12,6.63300085067749,2,1920,0
"14348",148494,12,4.85531854629517,2,1920,0
"14349",148501,18,6.47393608093262,4,1920,0
"14350",148503,12,5.09813117980957,3,1920,0
"14351",148515,12,5.36922359466553,1,1920,1
"14352",148522,12,5.36420440673828,1,1920,1
"14353",148523,12,5.27345180511475,3,1920,0
"14354",148524,12,5.28345251083374,2,1920,0
"14355",148530,12,5.02355813980103,1,1920,1
"14356",148534,6,5.17863893508911,2,1920,0
"14357",148537,3,4.3499550819397,1,1920,1
"14358",148542,16,4.68963766098022,4,1920,0
"14359",148568,11,5.17863893508911,2,1920,0
"14360",148573,16,5.70047616958618,4,1920,0
"14361",148610,12,5.46495294570923,1,1920,1
"14362",148623,13,5.28345251083374,3,1920,0
"14363",148634,13,5.46495294570923,1,1920,1
"14364",148635,12,5.28345251083374,2,1920,0
"14365",148646,17,5.63254117965698,4,1920,0
"14366",148651,14,5.43119287490845,4,1920,0
"14367",148681,12,5.06153964996338,1,1920,1
"14368",148714,14,5.70374393463135,1,1920,1
"14369",148716,14,6.34493112564087,3,1920,0
"14370",148722,12,5.81205034255981,2,1920,0
"14371",148734,12,5.09813117980957,3,1920,0
"14372",148749,10,5.38732433319092,2,1920,0
"14373",148751,12,5.40510320663452,1,1920,1
"14374",148769,10,5.37831497192383,1,1920,1
"14375",148781,12,5.35078907012939,1,1920,1
"14376",148798,16,5.37831497192383,3,1920,0
"14377",148818,16,5.97413396835327,2,1920,0
"14378",148820,18,6.4463267326355,2,1920,0
"14379",148828,12,5.28345251083374,2,1920,0
"14380",148836,12,5.09813117980957,1,1920,1
"14381",148842,13,4.74228572845459,3,1920,0
"14382",148851,12,4.99741077423096,4,1920,0
"14383",148858,18,6.3619966506958,3,1920,0
"14384",148861,14,5.79429817199707,3,1920,0
"14385",148886,14,5.73273849487305,1,1920,1
"14386",148891,13,5.21125268936157,4,1920,0
"14387",148900,14,5.97413396835327,2,1920,0
"14388",148907,11,5.03637933731079,2,1920,0
"14389",148912,8,5.22890090942383,3,1920,0
"14390",148913,15,5.08426713943481,4,1920,0
"14391",148928,12,4.93496990203857,2,1920,0
"14392",148944,8,3.34714841842651,2,1920,0
"14393",148949,6,4.52693843841553,2,1920,0
"14394",148951,14,3.02424359321594,3,1920,0
"14395",148958,12,5.28345251083374,1,1920,1
"14396",148959,13,5.61851644515991,1,1920,1
"14397",148960,12,5.1675271987915,1,1920,1
"14398",148971,18,5.54467964172363,4,1920,0
"14399",148973,9,4.88539791107178,4,1920,0
"14400",149003,10,5.1118016242981,2,1920,0
"14401",149017,18,5.78831005096436,2,1920,0
"14402",149024,12,5.59494113922119,4,1920,0
"14403",149037,12,4.82430553436279,2,1920,0
"14404",149040,16,5.7701268196106,3,1920,0
"14405",149050,12,5.37831497192383,2,1920,0
"14406",149052,18,5.7762246131897,4,1920,0
"14407",149073,12,4.99741077423096,2,1920,0
"14408",149086,10,4.75428342819214,2,1920,0
"14409",149093,8,5.01057004928589,3,1920,0
"14410",149098,10,4.64548063278198,4,1920,0
"14411",149105,7,5.46495294570923,1,1920,1
"14412",149140,18,4.27051973342896,1,1920,1
"14413",149162,7,4.62961864471436,2,1920,0
"14414",149166,3,5.56740856170654,2,1920,0
"14415",149177,16,5.81205034255981,1,1920,1
"14416",149189,14,5.17206430435181,4,1920,0
"14417",149196,14,5.92297029495239,4,1920,0
"14418",149207,12,4.93496990203857,2,1920,0
"14419",149218,8,2.8125011920929,1,1920,1
"14420",149222,13,4.60440063476562,1,1920,1
"14421",149232,12,5.17863893508911,2,1920,0
"14422",149242,12,5.34144258499146,4,1920,0
"14423",149262,12,5.34144258499146,4,1920,0
"14424",149287,8,4.79254770278931,1,1920,1
"14425",149297,8,5.17863893508911,1,1920,1
"14426",149303,6,4.52622556686401,2,1920,0
"14427",149326,9,3.85259008407593,4,1920,0
"14428",149335,18,5.70374393463135,3,1920,0
"14429",149338,14,3.46412372589111,1,1920,1
"14430",149358,12,5.28345251083374,3,1920,0
"14431",149365,8,5.81363296508789,3,1920,0
"14432",149371,12,5.7762246131897,1,1920,1
"14433",149375,13,5.32659196853638,4,1920,0
"14434",149377,16,6.00845193862915,4,1920,0
"14435",149394,17,5.86904764175415,4,1920,0
"14436",149395,12,5.53698682785034,2,1920,0
"14437",149412,12,5.86904764175415,2,1920,0
"14438",149454,18,6.19678354263306,3,1920,0
"14439",149459,12,4.70749664306641,2,1920,0
"14440",149469,13,4.92888641357422,1,1920,1
"14441",149486,14,5.97413396835327,1,1920,1
"14442",149495,12,5.23241853713989,1,1920,1
"14443",149502,6,4.7759051322937,3,1920,0
"14444",149513,12,5.46495294570923,3,1920,0
"14445",149515,17,6.02754592895508,3,1920,0
"14446",149522,11,4.95686197280884,3,1920,0
"14447",149555,12,5.54467964172363,3,1920,0
"14448",149571,14,5.31286764144897,1,1920,1
"14449",149573,8,4.7759051322937,3,1920,0
"14450",149575,13,5.37831497192383,2,1920,0
"14451",149582,12,5.14492607116699,2,1920,0
"14452",149594,16,5.4895453453064,4,1920,0
"14453",149603,12,5.59693193435669,4,1920,0
"14454",149607,12,5.80454158782959,4,1920,0
"14455",149608,12,5.26335048675537,1,1920,1
"14456",149632,13,4.55480527877808,2,1920,0
"14457",149634,12,5.28345251083374,1,1920,1
"14458",149636,14,4.92888641357422,2,1920,0
"14459",149642,12,5.39625310897827,1,1920,1
"14460",149653,14,6.0228066444397,2,1920,0
"14461",149669,12,5.3499174118042,4,1920,0
"14462",149691,12,4.92888641357422,2,1920,0
"14463",149718,10,5.28345251083374,2,1920,0
"14464",149726,17,6.88795280456543,2,1920,0
"14465",149735,18,5.99876642227173,3,1920,0
"14466",149738,12,5.59693193435669,4,1920,0
"14467",149748,12,5.57487154006958,2,1920,0
"14468",149753,12,5.28345251083374,4,1920,0
"14469",149754,14,6.66604566574097,4,1920,0
"14470",149760,4,3.19867300987244,1,1920,1
"14471",149762,10,4.7759051322937,4,1920,0
"14472",149770,14,4.95686197280884,4,1920,0
"14473",149812,12,5.28345251083374,2,1920,0
"14474",149815,8,5.07388639450073,3,1920,0
"14475",149827,6,5.3782901763916,2,1920,0
"14476",149832,8,4.49094676971436,4,1920,0
"14477",149848,12,4.98407649993896,3,1920,0
"14478",149853,12,5.28345251083374,2,1920,0
"14479",149872,8,5.14492607116699,2,1920,0
"14480",149884,12,5.68727445602417,2,1920,0
"14481",149885,5,3.80256724357605,1,1920,1
"14482",149894,10,5.02355813980103,4,1920,0
"14483",149906,12,4.85531854629517,2,1920,0
"14484",149908,14,5.23241853713989,1,1920,1
"14485",149918,13,5.28345251083374,1,1920,1
"14486",149952,10,5.58963251113892,3,1920,0
"14487",149961,12,5.42257165908813,2,1920,0
"14488",149980,13,5.08608245849609,3,1920,0
"14489",149997,12,5.46495294570923,4,1920,0
"14490",150013,8,5.06153964996338,4,1920,0
"14491",150021,16,5.46495294570923,3,1920,0
"14492",150023,17,5.37831497192383,2,1920,0
