"","treat","school","interval","village","post","post_treat","time_to_event","village_shock","absences_total"
"3945",0,247,9,25,1,0,0,32,109
"3946",0,247,10,25,1,0,0,32,113
"3947",0,247,11,25,1,0,0,32,66
"3948",0,247,12,25,1,0,0,32,115
"3949",0,247,13,25,1,0,0,32,106
"3950",0,247,14,25,1,0,0,32,89
"3951",0,247,15,25,1,0,0,32,76
"3952",0,247,16,25,1,0,0,32,96
"3953",0,248,1,25,0,0,0,32,125
"3954",0,248,2,25,0,0,0,32,105
"3955",0,248,3,25,0,0,0,32,87
"3956",0,248,4,25,0,0,0,32,126
"3957",0,248,5,25,0,0,0,32,126
"3958",0,248,6,25,0,0,0,32,111
"3959",0,248,7,25,0,0,0,32,104
"3960",0,248,8,25,1,0,0,32,99
"3961",0,248,9,25,1,0,0,32,106
"3962",0,248,10,25,1,0,0,32,85
"3963",0,248,11,25,1,0,0,32,64
"3964",0,248,12,25,1,0,0,32,88
"3965",0,248,13,25,1,0,0,32,86
"3966",0,248,14,25,1,0,0,32,115
"3967",0,248,15,25,1,0,0,32,113
"3968",0,248,16,25,1,0,0,32,75
"3969",0,249,1,25,0,0,0,32,162
"3970",0,249,2,25,0,0,0,32,112
"3971",0,249,3,25,0,0,0,32,111
"3972",0,249,4,25,0,0,0,32,91
"3973",0,249,5,25,0,0,0,32,107
"3974",0,249,6,25,0,0,0,32,118
"3975",0,249,7,25,0,0,0,32,131
"3976",0,249,8,25,1,0,0,32,112
"3977",0,249,9,25,1,0,0,32,124
"3978",0,249,10,25,1,0,0,32,78
"3979",0,249,11,25,1,0,0,32,97
"3980",0,249,12,25,1,0,0,32,109
"3981",0,249,13,25,1,0,0,32,112
"3982",0,249,14,25,1,0,0,32,91
"3983",0,249,15,25,1,0,0,32,78
"3984",0,249,16,25,1,0,0,32,83
"3985",0,250,1,25,0,0,0,32,120
"3986",0,250,2,25,0,0,0,32,105
"3987",0,250,3,25,0,0,0,32,86
"3988",0,250,4,25,0,0,0,32,111
"3989",0,250,5,25,0,0,0,32,89
"3990",0,250,6,25,0,0,0,32,59
"3991",0,250,7,25,0,0,0,32,116
"3992",0,250,8,25,1,0,0,32,97
"3993",0,250,9,25,1,0,0,32,115
"3994",0,250,10,25,1,0,0,32,102
"3995",0,250,11,25,1,0,0,32,111
"3996",0,250,12,25,1,0,0,32,132
"3997",0,250,13,25,1,0,0,32,128
"3998",0,250,14,25,1,0,0,32,62
"3999",0,250,15,25,1,0,0,32,136
"4000",0,250,16,25,1,0,0,32,71
"4001",1,251,1,26,0,0,-7,25,119
"4002",1,251,2,26,0,0,-6,25,102
"4003",1,251,3,26,0,0,-5,25,138
"4004",1,251,4,26,0,0,-4,25,100
"4005",1,251,5,26,0,0,-3,25,76
"4006",1,251,6,26,0,0,-2,25,103
"4007",1,251,7,26,0,0,-1,25,91
"4008",1,251,8,26,1,1,0,25,113
"4009",1,251,9,26,1,1,1,25,95
"4010",1,251,10,26,1,1,2,25,75
"4011",1,251,11,26,1,1,3,25,85
"4012",1,251,12,26,1,1,4,25,91
"4013",1,251,13,26,1,1,5,25,84
"4014",1,251,14,26,1,1,6,25,91
"4015",1,251,15,26,1,1,7,25,73
"4016",1,251,16,26,1,1,8,25,91
"4017",1,252,1,26,0,0,-7,25,93
"4018",1,252,2,26,0,0,-6,25,89
"4019",1,252,3,26,0,0,-5,25,119
"4020",1,252,4,26,0,0,-4,25,139
"4021",1,252,5,26,0,0,-3,25,180
"4022",1,252,6,26,0,0,-2,25,129
"4023",1,252,7,26,0,0,-1,25,74
"4024",1,252,8,26,1,1,0,25,136
"4025",1,252,9,26,1,1,1,25,94
"4026",1,252,10,26,1,1,2,25,111
"4027",1,252,11,26,1,1,3,25,78
"4028",1,252,12,26,1,1,4,25,118
"4029",1,252,13,26,1,1,5,25,112
"4030",1,252,14,26,1,1,6,25,116
"4031",1,252,15,26,1,1,7,25,95
"4032",1,252,16,26,1,1,8,25,89
"4033",1,253,1,26,0,0,-7,25,136
"4034",1,253,2,26,0,0,-6,25,118
"4035",1,253,3,26,0,0,-5,25,117
"4036",1,253,4,26,0,0,-4,25,85
"4037",1,253,5,26,0,0,-3,25,99
"4038",1,253,6,26,0,0,-2,25,126
"4039",1,253,7,26,0,0,-1,25,108
"4040",1,253,8,26,1,1,0,25,146
"4041",1,253,9,26,1,1,1,25,129
"4042",1,253,10,26,1,1,2,25,94
"4043",1,253,11,26,1,1,3,25,102
"4044",1,253,12,26,1,1,4,25,83
"4045",1,253,13,26,1,1,5,25,62
"4046",1,253,14,26,1,1,6,25,67
"4047",1,253,15,26,1,1,7,25,107
"4048",1,253,16,26,1,1,8,25,45
"4049",1,254,1,26,0,0,-7,25,92
"4050",1,254,2,26,0,0,-6,25,106
"4051",1,254,3,26,0,0,-5,25,99
"4052",1,254,4,26,0,0,-4,25,112
"4053",1,254,5,26,0,0,-3,25,100
"4054",1,254,6,26,0,0,-2,25,141
"4055",1,254,7,26,0,0,-1,25,91
"4056",1,254,8,26,1,1,0,25,93
"4057",1,254,9,26,1,1,1,25,111
"4058",1,254,10,26,1,1,2,25,127
"4059",1,254,11,26,1,1,3,25,75
"4060",1,254,12,26,1,1,4,25,127
"4061",1,254,13,26,1,1,5,25,111
"4062",1,254,14,26,1,1,6,25,68
"4063",1,254,15,26,1,1,7,25,88
"4064",1,254,16,26,1,1,8,25,96
"4065",1,255,1,26,0,0,-7,25,126
"4066",1,255,2,26,0,0,-6,25,127
"4067",1,255,3,26,0,0,-5,25,103
"4068",1,255,4,26,0,0,-4,25,102
"4069",1,255,5,26,0,0,-3,25,107
"4070",1,255,6,26,0,0,-2,25,102
"4071",1,255,7,26,0,0,-1,25,110
"4072",1,255,8,26,1,1,0,25,124
"4073",1,255,9,26,1,1,1,25,73
"4074",1,255,10,26,1,1,2,25,73
"4075",1,255,11,26,1,1,3,25,61
"4076",1,255,12,26,1,1,4,25,104
"4077",1,255,13,26,1,1,5,25,89
"4078",1,255,14,26,1,1,6,25,85
"4079",1,255,15,26,1,1,7,25,67
"4080",1,255,16,26,1,1,8,25,107
"4081",1,256,1,26,0,0,-7,25,131
"4082",1,256,2,26,0,0,-6,25,79
"4083",1,256,3,26,0,0,-5,25,107
"4084",1,256,4,26,0,0,-4,25,98
"4085",1,256,5,26,0,0,-3,25,111
"4086",1,256,6,26,0,0,-2,25,127
"4087",1,256,7,26,0,0,-1,25,101
"4088",1,256,8,26,1,1,0,25,139
"4089",1,256,9,26,1,1,1,25,95
"4090",1,256,10,26,1,1,2,25,100
"4091",1,256,11,26,1,1,3,25,152
"4092",1,256,12,26,1,1,4,25,110
"4093",1,256,13,26,1,1,5,25,125
"4094",1,256,14,26,1,1,6,25,118
"4095",1,256,15,26,1,1,7,25,112
"4096",1,256,16,26,1,1,8,25,72
"4097",1,257,1,26,0,0,-7,25,91
"4098",1,257,2,26,0,0,-6,25,101
"4099",1,257,3,26,0,0,-5,25,131
"4100",1,257,4,26,0,0,-4,25,96
"4101",1,257,5,26,0,0,-3,25,117
"4102",1,257,6,26,0,0,-2,25,111
"4103",1,257,7,26,0,0,-1,25,109
"4104",1,257,8,26,1,1,0,25,129
"4105",1,257,9,26,1,1,1,25,105
"4106",1,257,10,26,1,1,2,25,125
"4107",1,257,11,26,1,1,3,25,85
"4108",1,257,12,26,1,1,4,25,98
"4109",1,257,13,26,1,1,5,25,91
"4110",1,257,14,26,1,1,6,25,97
"4111",1,257,15,26,1,1,7,25,61
"4112",1,257,16,26,1,1,8,25,76
"4113",1,258,1,26,0,0,-7,25,116
"4114",1,258,2,26,0,0,-6,25,116
"4115",1,258,3,26,0,0,-5,25,107
"4116",1,258,4,26,0,0,-4,25,104
"4117",1,258,5,26,0,0,-3,25,120
"4118",1,258,6,26,0,0,-2,25,125
"4119",1,258,7,26,0,0,-1,25,92
"4120",1,258,8,26,1,1,0,25,111
"4121",1,258,9,26,1,1,1,25,100
"4122",1,258,10,26,1,1,2,25,90
"4123",1,258,11,26,1,1,3,25,59
"4124",1,258,12,26,1,1,4,25,125
"4125",1,258,13,26,1,1,5,25,108
"4126",1,258,14,26,1,1,6,25,135
"4127",1,258,15,26,1,1,7,25,139
"4128",1,258,16,26,1,1,8,25,90
"4129",1,259,1,26,0,0,-7,25,132
"4130",1,259,2,26,0,0,-6,25,97
"4131",1,259,3,26,0,0,-5,25,123
"4132",1,259,4,26,0,0,-4,25,115
"4133",1,259,5,26,0,0,-3,25,134
"4134",1,259,6,26,0,0,-2,25,86
"4135",1,259,7,26,0,0,-1,25,132
"4136",1,259,8,26,1,1,0,25,107
"4137",1,259,9,26,1,1,1,25,119
"4138",1,259,10,26,1,1,2,25,111
"4139",1,259,11,26,1,1,3,25,94
"4140",1,259,12,26,1,1,4,25,135
"4141",1,259,13,26,1,1,5,25,78
"4142",1,259,14,26,1,1,6,25,91
"4143",1,259,15,26,1,1,7,25,68
"4144",1,259,16,26,1,1,8,25,75
"4145",1,260,1,26,0,0,-7,25,148
"4146",1,260,2,26,0,0,-6,25,120
"4147",1,260,3,26,0,0,-5,25,90
"4148",1,260,4,26,0,0,-4,25,116
"4149",1,260,5,26,0,0,-3,25,106
"4150",1,260,6,26,0,0,-2,25,98
"4151",1,260,7,26,0,0,-1,25,148
"4152",1,260,8,26,1,1,0,25,111
"4153",1,260,9,26,1,1,1,25,118
"4154",1,260,10,26,1,1,2,25,96
"4155",1,260,11,26,1,1,3,25,71
"4156",1,260,12,26,1,1,4,25,121
"4157",1,260,13,26,1,1,5,25,120
"4158",1,260,14,26,1,1,6,25,95
"4159",1,260,15,26,1,1,7,25,70
"4160",1,260,16,26,1,1,8,25,113
"4161",1,261,1,27,0,0,-7,44,109
"4162",1,261,2,27,0,0,-6,44,133
"4163",1,261,3,27,0,0,-5,44,113
"4164",1,261,4,27,0,0,-4,44,127
"4165",1,261,5,27,0,0,-3,44,141
"4166",1,261,6,27,0,0,-2,44,118
"4167",1,261,7,27,0,0,-1,44,121
"4168",1,261,8,27,1,1,0,44,142
"4169",1,261,9,27,1,1,1,44,132
"4170",1,261,10,27,1,1,2,44,95
"4171",1,261,11,27,1,1,3,44,109
"4172",1,261,12,27,1,1,4,44,92
"4173",1,261,13,27,1,1,5,44,119
"4174",1,261,14,27,1,1,6,44,75
"4175",1,261,15,27,1,1,7,44,136
"4176",1,261,16,27,1,1,8,44,116
"4177",1,262,1,27,0,0,-7,44,168
"4178",1,262,2,27,0,0,-6,44,149
"4179",1,262,3,27,0,0,-5,44,109
"4180",1,262,4,27,0,0,-4,44,144
"4181",1,262,5,27,0,0,-3,44,109
"4182",1,262,6,27,0,0,-2,44,161
"4183",1,262,7,27,0,0,-1,44,148
"4184",1,262,8,27,1,1,0,44,168
"4185",1,262,9,27,1,1,1,44,93
"4186",1,262,10,27,1,1,2,44,143
"4187",1,262,11,27,1,1,3,44,120
"4188",1,262,12,27,1,1,4,44,104
"4189",1,262,13,27,1,1,5,44,91
"4190",1,262,14,27,1,1,6,44,90
"4191",1,262,15,27,1,1,7,44,92
"4192",1,262,16,27,1,1,8,44,82
"4193",1,263,1,27,0,0,-7,44,128
"4194",1,263,2,27,0,0,-6,44,99
"4195",1,263,3,27,0,0,-5,44,118
"4196",1,263,4,27,0,0,-4,44,122
"4197",1,263,5,27,0,0,-3,44,111
"4198",1,263,6,27,0,0,-2,44,164
"4199",1,263,7,27,0,0,-1,44,98
"4200",1,263,8,27,1,1,0,44,125
"4201",1,263,9,27,1,1,1,44,122
"4202",1,263,10,27,1,1,2,44,120
"4203",1,263,11,27,1,1,3,44,115
"4204",1,263,12,27,1,1,4,44,128
"4205",1,263,13,27,1,1,5,44,109
"4206",1,263,14,27,1,1,6,44,103
"4207",1,263,15,27,1,1,7,44,128
"4208",1,263,16,27,1,1,8,44,76
"4209",1,264,1,27,0,0,-7,44,144
"4210",1,264,2,27,0,0,-6,44,142
"4211",1,264,3,27,0,0,-5,44,133
"4212",1,264,4,27,0,0,-4,44,170
"4213",1,264,5,27,0,0,-3,44,130
"4214",1,264,6,27,0,0,-2,44,185
"4215",1,264,7,27,0,0,-1,44,150
"4216",1,264,8,27,1,1,0,44,134
"4217",1,264,9,27,1,1,1,44,104
"4218",1,264,10,27,1,1,2,44,91
"4219",1,264,11,27,1,1,3,44,117
"4220",1,264,12,27,1,1,4,44,158
"4221",1,264,13,27,1,1,5,44,109
"4222",1,264,14,27,1,1,6,44,125
"4223",1,264,15,27,1,1,7,44,87
"4224",1,264,16,27,1,1,8,44,129
"4225",1,265,1,27,0,0,-7,44,132
"4226",1,265,2,27,0,0,-6,44,88
"4227",1,265,3,27,0,0,-5,44,156
"4228",1,265,4,27,0,0,-4,44,95
"4229",1,265,5,27,0,0,-3,44,141
"4230",1,265,6,27,0,0,-2,44,119
"4231",1,265,7,27,0,0,-1,44,173
"4232",1,265,8,27,1,1,0,44,119
"4233",1,265,9,27,1,1,1,44,121
"4234",1,265,10,27,1,1,2,44,162
"4235",1,265,11,27,1,1,3,44,115
"4236",1,265,12,27,1,1,4,44,125
"4237",1,265,13,27,1,1,5,44,123
"4238",1,265,14,27,1,1,6,44,79
"4239",1,265,15,27,1,1,7,44,135
"4240",1,265,16,27,1,1,8,44,111
"4241",1,266,1,27,0,0,-7,44,115
"4242",1,266,2,27,0,0,-6,44,121
"4243",1,266,3,27,0,0,-5,44,137
"4244",1,266,4,27,0,0,-4,44,155
"4245",1,266,5,27,0,0,-3,44,126
"4246",1,266,6,27,0,0,-2,44,152
"4247",1,266,7,27,0,0,-1,44,128
"4248",1,266,8,27,1,1,0,44,107
"4249",1,266,9,27,1,1,1,44,154
"4250",1,266,10,27,1,1,2,44,101
"4251",1,266,11,27,1,1,3,44,140
"4252",1,266,12,27,1,1,4,44,112
"4253",1,266,13,27,1,1,5,44,125
"4254",1,266,14,27,1,1,6,44,138
"4255",1,266,15,27,1,1,7,44,128
"4256",1,266,16,27,1,1,8,44,102
"4257",1,267,1,27,0,0,-7,44,144
"4258",1,267,2,27,0,0,-6,44,116
"4259",1,267,3,27,0,0,-5,44,131
"4260",1,267,4,27,0,0,-4,44,140
"4261",1,267,5,27,0,0,-3,44,143
"4262",1,267,6,27,0,0,-2,44,137
"4263",1,267,7,27,0,0,-1,44,103
"4264",1,267,8,27,1,1,0,44,142
"4265",1,267,9,27,1,1,1,44,140
"4266",1,267,10,27,1,1,2,44,123
"4267",1,267,11,27,1,1,3,44,113
"4268",1,267,12,27,1,1,4,44,112
"4269",1,267,13,27,1,1,5,44,134
"4270",1,267,14,27,1,1,6,44,81
"4271",1,267,15,27,1,1,7,44,138
"4272",1,267,16,27,1,1,8,44,81
"4273",1,268,1,27,0,0,-7,44,157
"4274",1,268,2,27,0,0,-6,44,128
"4275",1,268,3,27,0,0,-5,44,105
"4276",1,268,4,27,0,0,-4,44,134
"4277",1,268,5,27,0,0,-3,44,132
"4278",1,268,6,27,0,0,-2,44,158
"4279",1,268,7,27,0,0,-1,44,113
"4280",1,268,8,27,1,1,0,44,130
"4281",1,268,9,27,1,1,1,44,104
"4282",1,268,10,27,1,1,2,44,103
"4283",1,268,11,27,1,1,3,44,131
"4284",1,268,12,27,1,1,4,44,110
"4285",1,268,13,27,1,1,5,44,112
"4286",1,268,14,27,1,1,6,44,125
"4287",1,268,15,27,1,1,7,44,119
"4288",1,268,16,27,1,1,8,44,92
"4289",1,269,1,27,0,0,-7,44,136
"4290",1,269,2,27,0,0,-6,44,124
"4291",1,269,3,27,0,0,-5,44,92
"4292",1,269,4,27,0,0,-4,44,150
"4293",1,269,5,27,0,0,-3,44,108
"4294",1,269,6,27,0,0,-2,44,128
"4295",1,269,7,27,0,0,-1,44,156
"4296",1,269,8,27,1,1,0,44,128
"4297",1,269,9,27,1,1,1,44,126
"4298",1,269,10,27,1,1,2,44,99
"4299",1,269,11,27,1,1,3,44,118
"4300",1,269,12,27,1,1,4,44,99
"4301",1,269,13,27,1,1,5,44,127
"4302",1,269,14,27,1,1,6,44,125
"4303",1,269,15,27,1,1,7,44,106
"4304",1,269,16,27,1,1,8,44,72
"4305",1,270,1,27,0,0,-7,44,142
"4306",1,270,2,27,0,0,-6,44,115
"4307",1,270,3,27,0,0,-5,44,182
"4308",1,270,4,27,0,0,-4,44,141
"4309",1,270,5,27,0,0,-3,44,118
"4310",1,270,6,27,0,0,-2,44,136
"4311",1,270,7,27,0,0,-1,44,123
"4312",1,270,8,27,1,1,0,44,159
"4313",1,270,9,27,1,1,1,44,149
"4314",1,270,10,27,1,1,2,44,121
"4315",1,270,11,27,1,1,3,44,117
"4316",1,270,12,27,1,1,4,44,95
"4317",1,270,13,27,1,1,5,44,109
"4318",1,270,14,27,1,1,6,44,87
"4319",1,270,15,27,1,1,7,44,86
"4320",1,270,16,27,1,1,8,44,114
"4321",1,271,1,28,0,0,-7,26,114
"4322",1,271,2,28,0,0,-6,26,148
"4323",1,271,3,28,0,0,-5,26,87
"4324",1,271,4,28,0,0,-4,26,79
"4325",1,271,5,28,0,0,-3,26,124
"4326",1,271,6,28,0,0,-2,26,117
"4327",1,271,7,28,0,0,-1,26,147
"4328",1,271,8,28,1,1,0,26,115
"4329",1,271,9,28,1,1,1,26,143
"4330",1,271,10,28,1,1,2,26,84
"4331",1,271,11,28,1,1,3,26,110
"4332",1,271,12,28,1,1,4,26,134
"4333",1,271,13,28,1,1,5,26,93
"4334",1,271,14,28,1,1,6,26,86
"4335",1,271,15,28,1,1,7,26,60
"4336",1,271,16,28,1,1,8,26,94
"4337",1,272,1,28,0,0,-7,26,127
"4338",1,272,2,28,0,0,-6,26,112
"4339",1,272,3,28,0,0,-5,26,61
"4340",1,272,4,28,0,0,-4,26,122
"4341",1,272,5,28,0,0,-3,26,101
"4342",1,272,6,28,0,0,-2,26,106
"4343",1,272,7,28,0,0,-1,26,78
"4344",1,272,8,28,1,1,0,26,134
"4345",1,272,9,28,1,1,1,26,131
"4346",1,272,10,28,1,1,2,26,88
"4347",1,272,11,28,1,1,3,26,104
"4348",1,272,12,28,1,1,4,26,85
"4349",1,272,13,28,1,1,5,26,98
"4350",1,272,14,28,1,1,6,26,109
"4351",1,272,15,28,1,1,7,26,114
"4352",1,272,16,28,1,1,8,26,67
"4353",1,273,1,28,0,0,-7,26,126
"4354",1,273,2,28,0,0,-6,26,120
"4355",1,273,3,28,0,0,-5,26,105
"4356",1,273,4,28,0,0,-4,26,120
"4357",1,273,5,28,0,0,-3,26,95
"4358",1,273,6,28,0,0,-2,26,88
"4359",1,273,7,28,0,0,-1,26,155
"4360",1,273,8,28,1,1,0,26,122
"4361",1,273,9,28,1,1,1,26,144
"4362",1,273,10,28,1,1,2,26,135
"4363",1,273,11,28,1,1,3,26,106
"4364",1,273,12,28,1,1,4,26,66
"4365",1,273,13,28,1,1,5,26,77
"4366",1,273,14,28,1,1,6,26,84
"4367",1,273,15,28,1,1,7,26,81
"4368",1,273,16,28,1,1,8,26,64
"4369",1,274,1,28,0,0,-7,26,103
"4370",1,274,2,28,0,0,-6,26,123
"4371",1,274,3,28,0,0,-5,26,93
"4372",1,274,4,28,0,0,-4,26,97
"4373",1,274,5,28,0,0,-3,26,107
"4374",1,274,6,28,0,0,-2,26,148
"4375",1,274,7,28,0,0,-1,26,98
"4376",1,274,8,28,1,1,0,26,99
"4377",1,274,9,28,1,1,1,26,104
"4378",1,274,10,28,1,1,2,26,107
"4379",1,274,11,28,1,1,3,26,118
"4380",1,274,12,28,1,1,4,26,73
"4381",1,274,13,28,1,1,5,26,97
"4382",1,274,14,28,1,1,6,26,91
"4383",1,274,15,28,1,1,7,26,109
"4384",1,274,16,28,1,1,8,26,96
"4385",1,275,1,28,0,0,-7,26,133
"4386",1,275,2,28,0,0,-6,26,101
"4387",1,275,3,28,0,0,-5,26,133
"4388",1,275,4,28,0,0,-4,26,110
"4389",1,275,5,28,0,0,-3,26,99
"4390",1,275,6,28,0,0,-2,26,92
"4391",1,275,7,28,0,0,-1,26,140
"4392",1,275,8,28,1,1,0,26,84
"4393",1,275,9,28,1,1,1,26,106
"4394",1,275,10,28,1,1,2,26,99
"4395",1,275,11,28,1,1,3,26,88
"4396",1,275,12,28,1,1,4,26,104
"4397",1,275,13,28,1,1,5,26,95
"4398",1,275,14,28,1,1,6,26,103
"4399",1,275,15,28,1,1,7,26,105
"4400",1,275,16,28,1,1,8,26,79
"4401",1,276,1,28,0,0,-7,26,97
"4402",1,276,2,28,0,0,-6,26,121
"4403",1,276,3,28,0,0,-5,26,112
"4404",1,276,4,28,0,0,-4,26,59
"4405",1,276,5,28,0,0,-3,26,97
"4406",1,276,6,28,0,0,-2,26,103
"4407",1,276,7,28,0,0,-1,26,126
"4408",1,276,8,28,1,1,0,26,127
"4409",1,276,9,28,1,1,1,26,130
"4410",1,276,10,28,1,1,2,26,78
"4411",1,276,11,28,1,1,3,26,139
"4412",1,276,12,28,1,1,4,26,74
"4413",1,276,13,28,1,1,5,26,93
"4414",1,276,14,28,1,1,6,26,113
"4415",1,276,15,28,1,1,7,26,123
"4416",1,276,16,28,1,1,8,26,69
"4417",1,277,1,28,0,0,-7,26,125
"4418",1,277,2,28,0,0,-6,26,79
"4419",1,277,3,28,0,0,-5,26,123
"4420",1,277,4,28,0,0,-4,26,153
"4421",1,277,5,28,0,0,-3,26,82
"4422",1,277,6,28,0,0,-2,26,122
"4423",1,277,7,28,0,0,-1,26,126
"4424",1,277,8,28,1,1,0,26,133
"4425",1,277,9,28,1,1,1,26,117
"4426",1,277,10,28,1,1,2,26,82
"4427",1,277,11,28,1,1,3,26,123
"4428",1,277,12,28,1,1,4,26,109
"4429",1,277,13,28,1,1,5,26,60
"4430",1,277,14,28,1,1,6,26,97
"4431",1,277,15,28,1,1,7,26,73
"4432",1,277,16,28,1,1,8,26,84
"4433",1,278,1,28,0,0,-7,26,161
"4434",1,278,2,28,0,0,-6,26,82
"4435",1,278,3,28,0,0,-5,26,136
"4436",1,278,4,28,0,0,-4,26,149
"4437",1,278,5,28,0,0,-3,26,97
"4438",1,278,6,28,0,0,-2,26,98
"4439",1,278,7,28,0,0,-1,26,83
"4440",1,278,8,28,1,1,0,26,128
"4441",1,278,9,28,1,1,1,26,114
"4442",1,278,10,28,1,1,2,26,112
"4443",1,278,11,28,1,1,3,26,73
"4444",1,278,12,28,1,1,4,26,113
"4445",1,278,13,28,1,1,5,26,137
"4446",1,278,14,28,1,1,6,26,83
"4447",1,278,15,28,1,1,7,26,74
"4448",1,278,16,28,1,1,8,26,75
"4449",1,279,1,28,0,0,-7,26,111
"4450",1,279,2,28,0,0,-6,26,110
"4451",1,279,3,28,0,0,-5,26,111
"4452",1,279,4,28,0,0,-4,26,122
"4453",1,279,5,28,0,0,-3,26,128
"4454",1,279,6,28,0,0,-2,26,123
"4455",1,279,7,28,0,0,-1,26,100
"4456",1,279,8,28,1,1,0,26,100
"4457",1,279,9,28,1,1,1,26,86
"4458",1,279,10,28,1,1,2,26,91
"4459",1,279,11,28,1,1,3,26,103
"4460",1,279,12,28,1,1,4,26,94
"4461",1,279,13,28,1,1,5,26,118
"4462",1,279,14,28,1,1,6,26,121
"4463",1,279,15,28,1,1,7,26,70
"4464",1,279,16,28,1,1,8,26,90
"4465",1,280,1,28,0,0,-7,26,135
"4466",1,280,2,28,0,0,-6,26,101
"4467",1,280,3,28,0,0,-5,26,133
"4468",1,280,4,28,0,0,-4,26,104
"4469",1,280,5,28,0,0,-3,26,104
"4470",1,280,6,28,0,0,-2,26,90
"4471",1,280,7,28,0,0,-1,26,110
"4472",1,280,8,28,1,1,0,26,108
"4473",1,280,9,28,1,1,1,26,118
"4474",1,280,10,28,1,1,2,26,97
"4475",1,280,11,28,1,1,3,26,88
"4476",1,280,12,28,1,1,4,26,106
"4477",1,280,13,28,1,1,5,26,126
"4478",1,280,14,28,1,1,6,26,96
"4479",1,280,15,28,1,1,7,26,92
"4480",1,280,16,28,1,1,8,26,59
"4481",1,281,1,29,0,0,-7,33,120
"4482",1,281,2,29,0,0,-6,33,132
"4483",1,281,3,29,0,0,-5,33,106
"4484",1,281,4,29,0,0,-4,33,135
"4485",1,281,5,29,0,0,-3,33,95
"4486",1,281,6,29,0,0,-2,33,105
"4487",1,281,7,29,0,0,-1,33,127
"4488",1,281,8,29,1,1,0,33,149
"4489",1,281,9,29,1,1,1,33,119
"4490",1,281,10,29,1,1,2,33,113
"4491",1,281,11,29,1,1,3,33,167
"4492",1,281,12,29,1,1,4,33,132
"4493",1,281,13,29,1,1,5,33,96
"4494",1,281,14,29,1,1,6,33,71
"4495",1,281,15,29,1,1,7,33,114
"4496",1,281,16,29,1,1,8,33,98
"4497",1,282,1,29,0,0,-7,33,120
"4498",1,282,2,29,0,0,-6,33,144
"4499",1,282,3,29,0,0,-5,33,120
"4500",1,282,4,29,0,0,-4,33,92
"4501",1,282,5,29,0,0,-3,33,107
"4502",1,282,6,29,0,0,-2,33,101
"4503",1,282,7,29,0,0,-1,33,117
"4504",1,282,8,29,1,1,0,33,96
"4505",1,282,9,29,1,1,1,33,106
"4506",1,282,10,29,1,1,2,33,122
"4507",1,282,11,29,1,1,3,33,100
"4508",1,282,12,29,1,1,4,33,128
"4509",1,282,13,29,1,1,5,33,133
"4510",1,282,14,29,1,1,6,33,65
"4511",1,282,15,29,1,1,7,33,105
"4512",1,282,16,29,1,1,8,33,65
"4513",1,283,1,29,0,0,-7,33,111
"4514",1,283,2,29,0,0,-6,33,108
"4515",1,283,3,29,0,0,-5,33,112
"4516",1,283,4,29,0,0,-4,33,97
"4517",1,283,5,29,0,0,-3,33,151
"4518",1,283,6,29,0,0,-2,33,94
"4519",1,283,7,29,0,0,-1,33,142
"4520",1,283,8,29,1,1,0,33,95
"4521",1,283,9,29,1,1,1,33,93
"4522",1,283,10,29,1,1,2,33,117
"4523",1,283,11,29,1,1,3,33,128
"4524",1,283,12,29,1,1,4,33,127
"4525",1,283,13,29,1,1,5,33,96
"4526",1,283,14,29,1,1,6,33,133
"4527",1,283,15,29,1,1,7,33,92
"4528",1,283,16,29,1,1,8,33,95
"4529",1,284,1,29,0,0,-7,33,146
"4530",1,284,2,29,0,0,-6,33,132
"4531",1,284,3,29,0,0,-5,33,101
"4532",1,284,4,29,0,0,-4,33,127
"4533",1,284,5,29,0,0,-3,33,105
"4534",1,284,6,29,0,0,-2,33,101
"4535",1,284,7,29,0,0,-1,33,142
"4536",1,284,8,29,1,1,0,33,146
"4537",1,284,9,29,1,1,1,33,127
"4538",1,284,10,29,1,1,2,33,115
"4539",1,284,11,29,1,1,3,33,113
"4540",1,284,12,29,1,1,4,33,90
"4541",1,284,13,29,1,1,5,33,90
"4542",1,284,14,29,1,1,6,33,119
"4543",1,284,15,29,1,1,7,33,42
"4544",1,284,16,29,1,1,8,33,57
"4545",1,285,1,29,0,0,-7,33,126
"4546",1,285,2,29,0,0,-6,33,132
"4547",1,285,3,29,0,0,-5,33,93
"4548",1,285,4,29,0,0,-4,33,109
"4549",1,285,5,29,0,0,-3,33,122
"4550",1,285,6,29,0,0,-2,33,138
"4551",1,285,7,29,0,0,-1,33,115
"4552",1,285,8,29,1,1,0,33,120
"4553",1,285,9,29,1,1,1,33,157
"4554",1,285,10,29,1,1,2,33,86
"4555",1,285,11,29,1,1,3,33,95
"4556",1,285,12,29,1,1,4,33,102
"4557",1,285,13,29,1,1,5,33,70
"4558",1,285,14,29,1,1,6,33,69
"4559",1,285,15,29,1,1,7,33,101
"4560",1,285,16,29,1,1,8,33,76
"4561",1,286,1,29,0,0,-7,33,161
"4562",1,286,2,29,0,0,-6,33,120
"4563",1,286,3,29,0,0,-5,33,138
"4564",1,286,4,29,0,0,-4,33,190
"4565",1,286,5,29,0,0,-3,33,104
"4566",1,286,6,29,0,0,-2,33,97
"4567",1,286,7,29,0,0,-1,33,104
